"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"1600000US3935476","Hilliard city, Ohio","192","27505",
"1600000US3935532","Hills and Dales village, Ohio","74","238",
"1600000US3935560","Hillsboro city, Ohio","22","6643",
"1600000US3935613","Hilltop CDP, Ohio","317","723",
"1600000US3935658","Hiram village, Ohio","352","1241",
"1600000US3935826","Hockingport CDP, Ohio","56","83",
"1600000US3935854","Holgate village, Ohio","199","1091",
"1600000US3935864","Holiday City village, Ohio","47","49",
"1600000US3935866","Holiday Lakes CDP, Ohio","186","779",
"1600000US3935868","Holiday Valley CDP, Ohio","225","1562",
"1600000US3935882","Holland village, Ohio","282","1937",
"1600000US3935896","Hollansburg village, Ohio","52","206",
"1600000US3935924","Holloway village, Ohio","115","373",
"1600000US3935994","Holmesville village, Ohio","146","406",
"1600000US3936176","Homeworth CDP, Ohio","268","921",
"1600000US3936232","Hooven CDP, Ohio","175","375",
"1600000US3936260","Hopedale village, Ohio","200","929",
"1600000US3936512","Howard CDP, Ohio","305","353",
"1600000US3936557","Howland Center CDP, Ohio","410","5489",
"1600000US3936568","Hoytville village, Ohio","54","216",
"1600000US3936582","Hubbard city, Ohio","22","7920",
"1600000US3936610","Huber Heights city, Ohio","177","37837",
"1600000US3936624","Huber Ridge CDP, Ohio","330","4468",
"1600000US3936651","Hudson city, Ohio","32","22331",
"1600000US3936806","Hunter CDP, Ohio","391","2509",
"1600000US3936918","Hunting Valley village, Ohio","117","643",
"1600000US3936988","Huntsville village, Ohio","129","397",
"1600000US3937016","Huron city, Ohio","32","7243",
"1600000US3937142","Iberia CDP, Ohio","130","249",
"1600000US3937240","Independence city, Ohio","18","7079",
"1600000US3937422","Irondale village, Ohio","137","400",
"1600000US3937464","Ironton city, Ohio","284","11143",
"1600000US3937604","Ithaca village, Ohio","36","78",
"1600000US3937842","Jackson city, Ohio","34","6368",
"1600000US3938192","Jacksonburg village, Ohio","29","64",
"1600000US3938220","Jackson Center village, Ohio","238","1618",
"1600000US3938304","Jacksonville village, Ohio","172","490",
"1600000US3938374","Jamestown village, Ohio","209","1870",
"1600000US3938500","Jefferson village, Ohio","461","3235",
"1600000US3938920","Jeffersonville village, Ohio","212","1238",
"1600000US3938948","Jenera village, Ohio","84","230",
"1600000US3939060","Jeromesville village, Ohio","113","407",
"1600000US3939074","Jerry City village, Ohio","132","453",
"1600000US3939130","Jerusalem village, Ohio","36","125",
"1600000US3939172","Jewett village, Ohio","159","694",
"1600000US3939340","Johnstown village, Ohio","282","4933",
"1600000US3939508","Junction City village, Ohio","167","673",
"1600000US3939536","Kalida village, Ohio","209","1017",
"1600000US3939564","Kanauga CDP, Ohio","93","126",
"1600000US3939578","Kansas CDP, Ohio","138","295",
"1600000US3939662","Kelleys Island village, Ohio","96","265",
"1600000US3939872","Kent city, Ohio","37","28845",
"1600000US3939886","Kenton city, Ohio","333","8356",
"1600000US3939914","Kenwood CDP, Ohio","396","7229",
"1600000US3940040","Kettering city, Ohio","123","56182",
"1600000US3940054","Kettlersville village, Ohio","77","205",
"1600000US3940096","Kidron CDP, Ohio","352","1040",
"1600000US3940124","Kilbourne CDP, Ohio","220","182",
"1600000US3940180","Killbuck village, Ohio","171","807",
"1600000US3940264","Kimbolton CDP, Ohio","126","240",
"1600000US3940348","Kings Mills CDP, Ohio","257","1250",
"1600000US3940376","Kingston village, Ohio","216","975",
"1600000US3940507","Kinsman Center CDP, Ohio","161","750",
"1600000US3940544","Kipton village, Ohio","114","316",
"1600000US3940558","Kirby village, Ohio","64","135",
"1600000US3940572","Kirkersville village, Ohio","154","481",
"1600000US3940642","Kirtland city, Ohio","47","6836",
"1600000US3940670","Kirtland Hills village, Ohio","134","764",
"1600000US3940978","Kunkle CDP, Ohio","99","142",
"1600000US3941090","La Croft CDP, Ohio","251","1160",
"1600000US3941118","Lafayette village, Ohio","97","286",
"1600000US3941146","Lafayette CDP, Ohio","64","121",
"1600000US3941188","Lafferty CDP, Ohio","157","219",
"1600000US3941230","LaGrange village, Ohio","305","1886",
"1600000US3941349","Lake Buckhorn CDP, Ohio","154","344",
"1600000US3941363","Lake Darby CDP, Ohio","514","4656",
"1600000US3941373","Lake Lakengren CDP, Ohio","146","3406",
"1600000US3941398","Lakeline village, Ohio","45","151",
"1600000US3941419","Lake Lorelei CDP, Ohio","286","1016",
"1600000US3941443","Lake Mohawk CDP, Ohio","382","1737",
"1600000US3941454","Lakemore village, Ohio","21","2994",
"1600000US3941500","Lake Seneca CDP, Ohio","210","592",
"1600000US3941552","Lakeside CDP, Ohio","155","657",
"1600000US3941597","Lake Tomahawk CDP, Ohio","171","458",
"1600000US3941608","Lakeview village, Ohio","210","999",
"1600000US3941657","Lake Waynoka CDP, Ohio","313","909",
"1600000US3941664","Lakewood city, Ohio","30","52674",
"1600000US3941720","Lancaster city, Ohio","36","38657",
"1600000US3941755","Landen CDP, Ohio","583","6853",
"1600000US3941860","Lansing CDP, Ohio","178","369",
"1600000US3941902","La Rue village, Ohio","144","645",
"1600000US3941986","Latty village, Ohio","57","195",
"1600000US3942028","Laura village, Ohio","118","585",
"1600000US3942084","Laurelville village, Ohio","86","351",
"1600000US3942308","Leavittsburg CDP, Ohio","287","1942",
"1600000US3942364","Lebanon city, Ohio","57","19943",
"1600000US3942476","Leesburg village, Ohio","222","1496",
"1600000US3942518","Leesville village, Ohio","53","137",
"1600000US3942560","Leetonia village, Ohio","227","1961",
"1600000US3942602","Leipsic village, Ohio","137","2242",
"1600000US3942938","Lewisburg village, Ohio","277","2007",
"1600000US3942966","Lewistown CDP, Ohio","265","360",
"1600000US3942980","Lewisville village, Ohio","38","127",
"1600000US3942994","Lexington village, Ohio","432","5174",
"1600000US3943414","Liberty Center village, Ohio","160","1116",
"1600000US3943554","Lima city, Ohio","34","38902",
"1600000US3943596","Limaville village, Ohio","239","259",
"1600000US3943722","Lincoln Heights village, Ohio","16","3399",
"1600000US3943792","Lincoln Village CDP, Ohio","534","9430",
"1600000US3943904","Lindsey village, Ohio","141","471",
"1600000US3943918","Linndale village, Ohio","64","136",
"1600000US3944030","Lisbon village, Ohio","77","2901",
"1600000US3944086","Lithopolis village, Ohio","137","631",
"1600000US3944128","Little Hocking CDP, Ohio","254","405",
"1600000US3944310","Lockbourne village, Ohio","229","390",
"1600000US3944352","Lockington village, Ohio","87","168",
"1600000US3944366","Lockland village, Ohio","22","3463",
"1600000US3944604","Lodi village, Ohio","13","2828",
"1600000US3944632","Logan city, Ohio","242","7403",
"1600000US3944636","Logan Elm Village CDP, Ohio","246","1159",
"1600000US3944674","London city, Ohio","22","9709",
"1600000US3944856","Lorain city, Ohio","59","65221",
"1600000US3944912","Lordstown village, Ohio","21","3429",
"1600000US3944954","Lore City village, Ohio","109","318",
"1600000US3945066","Loudonville village, Ohio","458","2818",
"1600000US3945094","Louisville city, Ohio","29","9121",
"1600000US3945108","Loveland city, Ohio","386","11845",
"1600000US3945122","Loveland Park CDP, Ohio","310","1208",
"1600000US3945164","Lowell village, Ohio","122","447",
"1600000US3945178","Lowellville village, Ohio","116","1155",
"1600000US3945220","Lower Salem village, Ohio","81","132",
"1600000US3945276","Lucas village, Ohio","142","538",
"1600000US3945304","Lucasville CDP, Ohio","238","1421",
"1600000US3945332","Luckey village, Ohio","163","1009",
"1600000US3945374","Ludlow Falls village, Ohio","73","228",
"1600000US3945542","Lynchburg village, Ohio","229","1661",
"1600000US3945556","Lyndhurst city, Ohio","29","14144",
"1600000US3945626","Lyons village, Ohio","111","512",
"1600000US3945696","McArthur village, Ohio","301","1482",
"1600000US3945794","McClure village, Ohio","201","833",
"1600000US3945808","McComb village, Ohio","284","1668",
"1600000US3945822","McConnelsville village, Ohio","208","1796",
"1600000US3945892","McCutchenville CDP, Ohio","250","502",
"1600000US3945906","McDermott CDP, Ohio","165","203",
"1600000US3945934","McDonald village, Ohio","34","3307",
"1600000US3945976","Macedonia city, Ohio","38","10863",
"1600000US3946046","McGuffey village, Ohio","183","504",
"1600000US3946088","Mack CDP, Ohio","507","11458",
"1600000US3946144","McKinley Heights CDP, Ohio","277","1090",
"1600000US3946158","Macksburg village, Ohio","132","221",
"1600000US3946312","Madeira city, Ohio","26","8674",
"1600000US3946480","Madison village, Ohio","17","3137",
"1600000US3946830","Magnetic Springs village, Ohio","87","222",
"1600000US3946844","Magnolia village, Ohio","139","763",
"1600000US3946872","Maineville village, Ohio","162","822",
"1600000US3946942","Malinta village, Ohio","97","298",
"1600000US3946970","Malta village, Ohio","289","864",
"1600000US3946998","Malvern village, Ohio","168","1102",
"1600000US3947012","Manchester village, Ohio","220","1630",
"1600000US3947138","Mansfield city, Ohio","55","48799",
"1600000US3947180","Mantua village, Ohio","150","871",
"1600000US3947306","Maple Heights city, Ohio","62","23575",
"1600000US3947362","Maple Ridge CDP, Ohio","309","792",
"1600000US3947445","Maplewood Park CDP, Ohio","153","291",
"1600000US3947474","Marble Cliff village, Ohio","117","585",
"1600000US3947502","Marblehead village, Ohio","146","803",
"1600000US3947558","Marengo village, Ohio","118","319",
"1600000US3947600","Mariemont village, Ohio","17","3372",
"1600000US3947628","Marietta city, Ohio","26","14211",
"1600000US3947754","Marion city, Ohio","27","37092",
"1600000US3947950","Marne CDP, Ohio","218","577",
"1600000US3947992","Marseilles village, Ohio","70","144",
"1600000US3948048","Marshallville village, Ohio","121","801",
"1600000US3948090","Martinsburg village, Ohio","75","184",
"1600000US3948104","Martins Ferry city, Ohio","19","6953",
"1600000US3948118","Martinsville village, Ohio","141","470",
"1600000US3948160","Marysville city, Ohio","333","21296",
"1600000US3948188","Mason city, Ohio","34","29862",
"1600000US3948244","Massillon city, Ohio","34","32020",
"1600000US3948272","Masury CDP, Ohio","346","2290",
"1600000US3948286","Matamoras village, Ohio","140","573",
"1600000US3948342","Maumee city, Ohio","27","14419",
"1600000US3948468","Mayfield village, Ohio","19","3427",
"1600000US3948482","Mayfield Heights city, Ohio","25","19109",
"1600000US3948706","Mechanicsburg village, Ohio","198","1737",
"1600000US3948790","Medina city, Ohio","46","26657",
"1600000US3948972","Melmore CDP, Ohio","74","139",
"1600000US3949000","Melrose village, Ohio","146","334",
"1600000US3949042","Mendon village, Ohio","130","563",
"1600000US3949056","Mentor city, Ohio","61","47637",
"1600000US3949098","Mentor-on-the-Lake city, Ohio","20","7584",
"1600000US3949238","Metamora village, Ohio","131","761",
"1600000US3949294","Meyers Lake village, Ohio","116","568",
"1600000US3949420","Miami Heights CDP, Ohio","475","4575",
"1600000US3949434","Miamisburg city, Ohio","30","19986",
"1600000US3949462","Miamitown CDP, Ohio","347","1160",
"1600000US3949504","Miamiville CDP, Ohio","174","226",
"1600000US3949644","Middleburg Heights city, Ohio","23","15798",
"1600000US3949700","Middlefield village, Ohio","19","2626",
"1600000US3949728","Middle Point village, Ohio","145","573",
"1600000US3949756","Middleport village, Ohio","22","2526",
"1600000US3949840","Middletown city, Ohio","538","48944",
"1600000US3949896","Midland village, Ohio","141","361",
"1600000US3949966","Midvale village, Ohio","179","527",
"1600000US3950008","Midway village, Ohio","126","285",
"1600000US3950036","Mifflin village, Ohio","48","117",
"1600000US3950134","Milan village, Ohio","268","1622",
"1600000US3950176","Milford city, Ohio","30","6664",
"1600000US3950218","Milford Center village, Ohio","156","598",
"1600000US3950260","Millbury village, Ohio","218","1366",
"1600000US3950316","Milledgeville village, Ohio","49","79",
"1600000US3950358","Miller City village, Ohio","36","103",
"1600000US3950372","Millersburg village, Ohio","18","3071",
"1600000US3950400","Millersport village, Ohio","186","951",
"1600000US3950456","Millfield CDP, Ohio","121","234",
"1600000US3950540","Millville village, Ohio","163","686",
"1600000US3950708","Milton Center village, Ohio","36","98",
"1600000US3950722","Miltonsburg village, Ohio","11","7",
"1600000US3950764","Mineral City village, Ohio","210","734",
"1600000US3950778","Mineral Ridge CDP, Ohio","484","3413",
"1600000US3950834","Minerva village, Ohio","354","3346",
"1600000US3950862","Minerva Park village, Ohio","215","1231",
"1600000US3950876","Minford CDP, Ohio","205","516",
"1600000US3950904","Mingo Junction village, Ohio","313","3461",
"1600000US3950918","Minster village, Ohio","243","2670",
"1600000US3951058","Mogadore village, Ohio","280","4054",
"1600000US3951212","Monfort Heights CDP, Ohio","641","11543",
"1600000US3951310","Monroe city, Ohio","493","11868",
"1600000US3951618","Monroeville village, Ohio","260","1335",
"1600000US3951674","Montezuma village, Ohio","67","155",
"1600000US3951716","Montgomery city, Ohio","33","10150",
"1600000US3951772","Montpelier village, Ohio","23","4140",
"1600000US3951816","Montrose-Ghent CDP, Ohio","430","5133",
"1600000US3952010","Moraine city, Ohio","23","6390",
"1600000US3952052","Moreland Hills village, Ohio","23","3309",
"1600000US3952178","Morgandale CDP, Ohio","251","1328",
"1600000US3952276","Morral village, Ohio","110","411",
"1600000US3952346","Morristown village, Ohio","129","269",
"1600000US3952374","Morrow village, Ohio","247","1342",
"1600000US3952416","Moscow village, Ohio","79","211",
"1600000US3952598","Mount Blanchard village, Ohio","155","550",
"1600000US3952612","Mount Carmel CDP, Ohio","337","4887",
"1600000US3952668","Mount Cory village, Ohio","65","165",
"1600000US3952682","Mount Eaton village, Ohio","92","241",
"1600000US3952738","Mount Gilead village, Ohio","431","3789",
"1600000US3952752","Mount Healthy city, Ohio","32","6091",
"1600000US3952780","Mount Healthy Heights CDP, Ohio","621","3479",
"1600000US3952906","Mount Orab village, Ohio","524","3945",
"1600000US3952976","Mount Pleasant village, Ohio","149","482",
"1600000US3953032","Mount Repose CDP, Ohio","510","4259",
"1600000US3953046","Mount Sterling village, Ohio","237","1822",
"1600000US3953102","Mount Vernon city, Ohio","33","16864",
"1600000US3953144","Mount Victory village, Ohio","136","624",
"1600000US3953186","Mowrystown village, Ohio","134","379",
"1600000US3953270","Mulberry CDP, Ohio","460","3250",
"1600000US3953312","Munroe Falls city, Ohio","32","5043",
"1600000US3953410","Murray City village, Ohio","123","429",
"1600000US3953480","Mutual village, Ohio","70","145",
"1600000US3953550","Napoleon city, Ohio","525","8501",
"1600000US3953634","Nashville village, Ohio","81","216",
"1600000US3953690","Navarre village, Ohio","243","1987",
"1600000US3953718","Neapolis CDP, Ohio","177","469",
"1600000US3953788","Neffs CDP, Ohio","247","987",
"1600000US3953802","Negley CDP, Ohio","132","239",
"1600000US3953816","Nellie village, Ohio","43","116",
"1600000US3953886","Nelsonville city, Ohio","347","5228",
"1600000US3953942","Nevada village, Ohio","123","657",
"1600000US3953956","Neville village, Ohio","78","107",
"1600000US3953970","New Albany village, Ohio","418","7103",
